listing_type,city,city_score,has_city,budget,budget_normalized,has_budget,has_email,has_phone,has_address,profile_complete,docs_uploaded,docs_score,is_long_term,has_move_in_date,is_business_hour,fifo_position,fifo_score,converted
Buy,Hammamet,0.82,1,1213374.0,0.808916,1,1,1,0,60,4,0.8,,0,0,248,0.95,1
Rent,Hammamet,0.82,1,,,0,1,1,1,100,4,0.8,1.0,1,1,249,0.95,1
Buy,Unknown,0.3,0,341168.0,0.22744533333333333,1,1,1,0,60,1,0.2,,1,1,250,0.95,0
Rent,La Marsa,0.95,1,3258.0,0.6516,1,1,1,1,100,4,0.8,1.0,1,0,251,0.95,1
Rent,Tunis,1.0,1,3021.0,0.6042,1,1,1,1,100,3,0.6,1.0,1,0,252,0.95,1
Buy,Bizerte,0.75,1,471216.0,0.314144,1,1,1,1,100,2,0.4,,0,0,253,0.949,1
Rent,Ben Arous,0.83,1,2969.0,0.5938,1,1,1,1,100,0,0.0,0.0,1,1,254,0.949,1
Buy,Unknown,0.3,0,106447.0,0.07096466666666666,1,1,1,1,100,3,0.6,,1,0,255,0.949,0
Buy,Hammamet,0.82,1,341879.0,0.22791933333333333,1,1,1,1,100,5,1.0,,1,1,256,0.949,1
Buy,La Marsa,0.95,1,1055028.0,0.703352,1,1,1,1,100,5,1.0,,1,0,257,0.949,1
Rent,Non précisée,0.2,0,4698.0,0.9396,1,1,1,0,60,1,0.2,0.0,1,0,258,0.948,0
Buy,Ben Arous,0.83,1,1470761.0,0.9805073333333333,1,1,1,1,100,3,0.6,,0,0,259,0.948,1
Rent,Monastir,0.8,1,4549.0,0.9098,1,1,1,1,100,2,0.4,1.0,1,1,260,0.948,1
Buy,Nabeul,0.78,1,1062444.0,0.708296,1,1,1,1,100,0,0.0,,1,0,261,0.948,0
Buy,Nabeul,0.78,1,1004901.0,0.669934,1,1,1,1,100,0,0.0,,1,0,262,0.948,1
Rent,Nabeul,0.78,1,,,0,0,1,0,30,2,0.4,1.0,1,0,263,0.947,0
Buy,Ariana,0.88,1,385828.0,0.25721866666666665,1,1,1,1,100,3,0.6,,1,0,264,0.947,1
Rent,Hammamet,0.82,1,,,0,1,1,1,100,3,0.6,,0,0,265,0.947,1
Buy,Bizerte,0.75,1,181205.0,0.12080333333333333,1,1,1,1,100,2,0.4,,1,1,266,0.947,0
Buy,Bizerte,0.75,1,1076522.0,0.7176813333333333,1,1,1,1,100,4,0.8,,1,0,267,0.947,1
Rent,Nabeul,0.78,1,1713.0,0.3426,1,1,1,1,100,4,0.8,1.0,1,1,268,0.946,1
Buy,Monastir,0.8,1,433872.0,0.289248,1,1,1,1,100,4,0.8,,0,1,269,0.946,1
Rent,Sousse,0.9,1,4702.0,0.9404,1,1,1,1,100,4,0.8,,0,1,270,0.946,1
Buy,Sousse,0.9,1,995817.0,0.663878,1,1,1,1,100,3,0.6,,0,1,271,0.946,1
Rent,Hammamet,0.82,1,3704.0,0.7408,1,1,1,0,60,4,0.8,,0,0,272,0.946,1
Rent,Tunis,1.0,1,4704.0,0.9408,1,1,1,1,100,3,0.6,0.0,1,0,273,0.945,1
Rent,Ariana,0.88,1,3305.0,0.661,1,1,1,1,100,3,0.6,1.0,1,0,274,0.945,1
Buy,Bizerte,0.75,1,117592.0,0.07839466666666667,1,1,1,1,100,3,0.6,,1,0,275,0.945,0
Buy,Monastir,0.8,1,1282965.0,0.85531,1,1,1,1,100,3,0.6,,0,0,276,0.945,1
Buy,Monastir,0.8,1,1245532.0,0.8303546666666667,1,1,1,1,100,2,0.4,,1,1,277,0.945,1
Rent,Ben Arous,0.83,1,4514.0,0.9028,1,1,1,0,60,3,0.6,1.0,1,0,278,0.944,1
Buy,Non précisée,0.2,0,573611.0,0.3824073333333333,1,1,1,1,100,5,1.0,,1,0,279,0.944,1
Rent,Unknown,0.3,0,4002.0,0.8004,1,1,1,1,100,3,0.6,0.0,1,1,280,0.944,1
Rent,La Marsa,0.95,1,320.0,0.064,1,1,1,0,60,3,0.6,1.0,1,0,281,0.944,1
Rent,Monastir,0.8,1,2035.0,0.407,1,1,1,1,100,4,0.8,1.0,1,1,282,0.944,1
Rent,Unknown,0.3,0,676.0,0.1352,1,1,1,1,100,0,0.0,0.0,1,1,283,0.943,0
Buy,Hammamet,0.82,1,1494081.0,0.996054,1,1,1,1,100,2,0.4,,0,1,284,0.943,1
Rent,Sfax,0.85,1,1655.0,0.331,1,1,1,1,100,1,0.2,0.0,1,0,285,0.943,1
Buy,Monastir,0.8,1,328291.0,0.21886066666666668,1,1,1,1,100,0,0.0,,1,0,286,0.943,0
Rent,Non précisée,0.2,0,,,0,1,1,1,100,0,0.0,,0,1,287,0.943,0
Rent,Sousse,0.9,1,1390.0,0.278,1,1,1,0,60,4,0.8,,0,0,288,0.942,1
Buy,La Marsa,0.95,1,496809.0,0.331206,1,1,1,1,100,5,1.0,,1,0,289,0.942,1
Buy,Sfax,0.85,1,,,0,1,1,1,100,3,0.6,,1,0,290,0.942,1
Buy,Bizerte,0.75,1,570443.0,0.3802953333333333,1,1,1,1,100,5,1.0,,0,0,291,0.942,1
Rent,Monastir,0.8,1,4474.0,0.8948,1,1,1,1,100,1,0.2,0.0,1,1,292,0.942,1
Buy,Ariana,0.88,1,75306.0,0.050204,1,1,1,0,60,4,0.8,,1,1,293,0.941,1
Buy,La Marsa,0.95,1,203074.0,0.13538266666666668,1,0,0,1,40,0,0.0,,1,1,294,0.941,0
Rent,Unknown,0.3,0,3703.0,0.7406,1,1,1,1,100,4,0.8,0.0,1,1,295,0.941,1
Buy,Ariana,0.88,1,375849.0,0.250566,1,1,1,1,100,5,1.0,,1,0,296,0.941,1
Rent,Non précisée,0.2,0,2254.0,0.4508,1,1,0,1,70,3,0.6,0.0,1,0,297,0.941,1
Buy,Sfax,0.85,1,,,0,1,0,1,70,2,0.4,,1,0,298,0.94,1
Rent,Sousse,0.9,1,2501.0,0.5002,1,1,1,1,100,2,0.4,0.0,1,0,299,0.94,1
Rent,Non précisée,0.2,0,931.0,0.1862,1,1,1,0,60,4,0.8,,0,0,300,0.94,1
Rent,Sfax,0.85,1,1244.0,0.2488,1,1,1,0,60,0,0.0,,0,1,301,0.94,0
Rent,Hammamet,0.82,1,1766.0,0.3532,1,1,1,1,100,5,1.0,1.0,1,1,302,0.94,1
Buy,Hammamet,0.82,1,720952.0,0.48063466666666665,1,1,0,1,70,4,0.8,,1,0,303,0.939,1
Buy,Monastir,0.8,1,146319.0,0.097546,1,1,0,1,70,2,0.4,,1,1,304,0.939,1
Rent,Sfax,0.85,1,365.0,0.073,1,1,1,1,100,5,1.0,1.0,1,1,305,0.939,1
Rent,Monastir,0.8,1,4777.0,0.9554,1,1,1,0,60,3,0.6,,0,1,306,0.939,1
Rent,Unknown,0.3,0,378.0,0.0756,1,1,0,1,70,5,1.0,0.0,1,1,307,0.939,1
Buy,Hammamet,0.82,1,175609.0,0.11707266666666667,1,1,1,1,100,0,0.0,,1,1,308,0.938,0
Rent,Non précisée,0.2,0,4055.0,0.811,1,1,0,0,30,1,0.2,0.0,1,1,309,0.938,0
Buy,Hammamet,0.82,1,324115.0,0.21607666666666667,1,1,1,1,100,3,0.6,,1,0,310,0.938,1
Rent,Nabeul,0.78,1,2213.0,0.4426,1,1,1,1,100,4,0.8,,0,0,311,0.938,1
Buy,La Marsa,0.95,1,902518.0,0.6016786666666667,1,1,1,1,100,3,0.6,,1,1,312,0.938,1
Buy,Sfax,0.85,1,1488761.0,0.9925073333333333,1,1,1,1,100,1,0.2,,1,1,313,0.937,1
Buy,Sfax,0.85,1,796046.0,0.5306973333333334,1,1,0,1,70,1,0.2,,0,1,314,0.937,1
Rent,Ariana,0.88,1,2346.0,0.4692,1,1,1,1,100,0,0.0,,0,0,315,0.937,1
Buy,Monastir,0.8,1,830643.0,0.553762,1,1,1,0,60,4,0.8,,0,0,316,0.937,1
Buy,Sfax,0.85,1,1404732.0,0.936488,1,1,1,1,100,2,0.4,,0,1,317,0.937,1
Buy,Sousse,0.9,1,958394.0,0.6389293333333333,1,1,1,0,60,5,1.0,,1,1,318,0.936,1
Buy,Sousse,0.9,1,985353.0,0.656902,1,1,0,1,70,1,0.2,,1,1,319,0.936,1
Rent,Ariana,0.88,1,1018.0,0.2036,1,1,1,0,60,4,0.8,,0,1,320,0.936,1
Buy,Hammamet,0.82,1,803112.0,0.535408,1,1,1,1,100,4,0.8,,1,1,321,0.936,1
Rent,Sousse,0.9,1,,,0,1,0,1,70,2,0.4,,0,1,322,0.936,1
Rent,Ben Arous,0.83,1,1607.0,0.3214,1,1,1,1,100,5,1.0,,0,0,323,0.935,1
Rent,Nabeul,0.78,1,1723.0,0.3446,1,1,1,1,100,5,1.0,1.0,1,0,324,0.935,1
Rent,Ben Arous,0.83,1,4912.0,0.9824,1,1,1,1,100,3,0.6,0.0,1,0,325,0.935,1
Buy,Tunis,1.0,1,508875.0,0.33925,1,0,1,1,70,4,0.8,,0,0,326,0.935,1
Rent,Non précisée,0.2,0,2950.0,0.59,1,1,1,1,100,1,0.2,1.0,1,1,327,0.935,1
Buy,Nabeul,0.78,1,1438607.0,0.9590713333333334,1,1,1,1,100,1,0.2,,1,0,328,0.934,1
Rent,Unknown,0.3,0,2899.0,0.5798,1,1,1,1,100,4,0.8,0.0,1,1,329,0.934,1
Buy,Hammamet,0.82,1,1493885.0,0.9959233333333334,1,1,1,0,60,5,1.0,,1,1,330,0.934,1
Buy,Sousse,0.9,1,1332159.0,0.888106,1,1,1,1,100,1,0.2,,1,0,331,0.934,1
Buy,Nabeul,0.78,1,402085.0,0.26805666666666667,1,1,1,1,100,5,1.0,,1,1,332,0.934,1
Rent,Tunis,1.0,1,2344.0,0.4688,1,1,1,1,100,5,1.0,,0,1,333,0.933,1
Rent,Non précisée,0.2,0,1662.0,0.3324,1,1,1,1,100,4,0.8,1.0,1,1,334,0.933,1
Buy,Sousse,0.9,1,120071.0,0.08004733333333333,1,1,1,1,100,0,0.0,,1,1,335,0.933,0
Buy,Non précisée,0.2,0,,,0,1,1,1,100,4,0.8,,1,0,336,0.933,1
Buy,Hammamet,0.82,1,396024.0,0.264016,1,1,1,0,60,2,0.4,,0,0,337,0.933,0
Rent,Non précisée,0.2,0,4724.0,0.9448,1,1,1,1,100,0,0.0,1.0,1,1,338,0.932,1
Buy,Tunis,1.0,1,946754.0,0.6311693333333334,1,1,1,1,100,3,0.6,,0,0,339,0.932,1
Buy,Sousse,0.9,1,221832.0,0.147888,1,1,1,1,100,3,0.6,,1,0,340,0.932,1
Rent,Sfax,0.85,1,3474.0,0.6948,1,1,1,1,100,3,0.6,,0,1,341,0.932,1
Rent,Bizerte,0.75,1,2500.0,0.5,1,1,1,1,100,0,0.0,,0,1,342,0.932,1
Rent,Ben Arous,0.83,1,799.0,0.1598,1,1,1,1,100,4,0.8,1.0,1,1,343,0.931,1
Buy,La Marsa,0.95,1,877964.0,0.5853093333333333,1,1,1,1,100,4,0.8,,1,0,344,0.931,1
Buy,Sfax,0.85,1,991704.0,0.661136,1,1,1,1,100,1,0.2,,0,1,345,0.931,1
Buy,Unknown,0.3,0,1365388.0,0.9102586666666667,1,1,1,1,100,5,1.0,,1,0,346,0.931,1
Buy,Hammamet,0.82,1,1207741.0,0.8051606666666666,1,1,1,1,100,0,0.0,,1,0,347,0.931,0
Rent,Sfax,0.85,1,1514.0,0.3028,1,1,1,1,100,0,0.0,1.0,1,0,348,0.93,0
Rent,Ariana,0.88,1,3666.0,0.7332,1,1,1,1,100,3,0.6,,0,1,349,0.93,1
Rent,Sousse,0.9,1,3590.0,0.718,1,0,1,1,70,1,0.2,,0,1,350,0.93,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,3,0.6,1.0,1,0,351,0.93,1
Buy,Bizerte,0.75,1,979270.0,0.6528466666666667,1,1,1,1,100,4,0.8,,1,0,352,0.93,1
Rent,Monastir,0.8,1,3635.0,0.727,1,1,1,1,100,0,0.0,0.0,1,1,353,0.929,1
Rent,Sousse,0.9,1,4594.0,0.9188,1,1,0,0,30,1,0.2,0.0,1,1,354,0.929,1
Buy,Nabeul,0.78,1,624572.0,0.4163813333333333,1,1,1,1,100,0,0.0,,1,0,355,0.929,0
Rent,La Marsa,0.95,1,1754.0,0.3508,1,1,1,1,100,2,0.4,,0,1,356,0.929,1
Buy,Bizerte,0.75,1,,,0,0,1,1,70,1,0.2,,1,0,357,0.929,0
Buy,Unknown,0.3,0,1416477.0,0.944318,1,1,0,1,70,5,1.0,,0,0,358,0.928,1
Buy,Ben Arous,0.83,1,519279.0,0.346186,1,1,1,1,100,5,1.0,,1,1,359,0.928,1
Rent,Nabeul,0.78,1,2087.0,0.4174,1,1,1,1,100,3,0.6,0.0,1,0,360,0.928,1
Rent,Ariana,0.88,1,2615.0,0.523,1,1,1,0,60,2,0.4,1.0,1,1,361,0.928,1
Rent,Monastir,0.8,1,,,0,1,1,1,100,4,0.8,0.0,1,0,362,0.928,1
Buy,Unknown,0.3,0,669927.0,0.446618,1,1,1,1,100,0,0.0,,1,1,363,0.927,0
Buy,Nabeul,0.78,1,516329.0,0.3442193333333333,1,1,1,1,100,5,1.0,,1,1,364,0.927,1
Buy,Unknown,0.3,0,429869.0,0.28657933333333335,1,1,1,1,100,5,1.0,,1,0,365,0.927,1
Rent,Unknown,0.3,0,,,0,1,1,1,100,2,0.4,1.0,1,1,366,0.927,1
Buy,La Marsa,0.95,1,,,0,1,1,1,100,3,0.6,,1,1,367,0.927,1
Buy,Unknown,0.3,0,675697.0,0.4504646666666667,1,1,1,0,60,1,0.2,,1,1,368,0.926,0
Rent,Sousse,0.9,1,1777.0,0.3554,1,1,1,1,100,1,0.2,0.0,1,1,369,0.926,1
Rent,Monastir,0.8,1,1681.0,0.3362,1,1,1,1,100,0,0.0,,0,1,370,0.926,0
Rent,Hammamet,0.82,1,4210.0,0.842,1,1,0,0,30,2,0.4,1.0,1,1,371,0.926,1
Buy,Tunis,1.0,1,1364257.0,0.9095046666666666,1,1,1,1,100,2,0.4,,0,1,372,0.926,1
Rent,Sousse,0.9,1,,,0,0,1,1,70,4,0.8,0.0,1,0,373,0.925,1
Buy,Nabeul,0.78,1,1077979.0,0.7186526666666667,1,1,1,1,100,3,0.6,,0,0,374,0.925,1
Buy,Monastir,0.8,1,1286675.0,0.8577833333333333,1,1,1,1,100,0,0.0,,1,0,375,0.925,1
Rent,Ariana,0.88,1,692.0,0.1384,1,1,1,0,60,5,1.0,,0,1,376,0.925,1
Rent,Sfax,0.85,1,4186.0,0.8372,1,1,1,1,100,0,0.0,1.0,1,0,377,0.925,1
Rent,Ben Arous,0.83,1,1423.0,0.2846,1,1,1,1,100,4,0.8,,0,0,378,0.924,1
Buy,La Marsa,0.95,1,468904.0,0.31260266666666664,1,1,1,1,100,2,0.4,,1,1,379,0.924,1
Buy,Tunis,1.0,1,485565.0,0.32371,1,1,1,1,100,0,0.0,,1,0,380,0.924,0
Rent,Sousse,0.9,1,4491.0,0.8982,1,1,1,1,100,5,1.0,,0,1,381,0.924,1
Rent,La Marsa,0.95,1,,,0,1,1,1,100,2,0.4,0.0,1,0,382,0.924,1
Buy,Sfax,0.85,1,146236.0,0.09749066666666667,1,0,1,1,70,2,0.4,,1,1,383,0.923,0
Rent,Non précisée,0.2,0,,,0,1,1,1,100,3,0.6,,0,1,384,0.923,1
Rent,Hammamet,0.82,1,1666.0,0.3332,1,1,1,0,60,1,0.2,,0,1,385,0.923,0
Rent,Ben Arous,0.83,1,1784.0,0.3568,1,1,1,1,100,5,1.0,1.0,1,0,386,0.923,1
Rent,La Marsa,0.95,1,,,0,1,0,1,70,2,0.4,,0,0,387,0.923,1
Buy,Unknown,0.3,0,1138630.0,0.7590866666666667,1,1,1,0,60,5,1.0,,1,1,388,0.922,1
Rent,Unknown,0.3,0,3452.0,0.6904,1,1,1,1,100,4,0.8,,0,0,389,0.922,1
Buy,Ariana,0.88,1,1089841.0,0.7265606666666666,1,1,0,1,70,1,0.2,,1,1,390,0.922,1
Buy,Ariana,0.88,1,1399134.0,0.932756,1,1,1,0,60,3,0.6,,1,1,391,0.922,1
Buy,La Marsa,0.95,1,298946.0,0.19929733333333333,1,1,1,0,60,3,0.6,,1,1,392,0.922,1
Buy,Sfax,0.85,1,1348275.0,0.89885,1,1,1,1,100,5,1.0,,1,1,393,0.921,1
Rent,Tunis,1.0,1,4022.0,0.8044,1,1,1,1,100,5,1.0,1.0,1,0,394,0.921,1
Buy,Unknown,0.3,0,765877.0,0.5105846666666667,1,1,1,1,100,4,0.8,,1,0,395,0.921,1
Buy,Tunis,1.0,1,1082684.0,0.7217893333333333,1,1,1,1,100,0,0.0,,0,0,396,0.921,1
Buy,Sfax,0.85,1,873963.0,0.582642,1,1,1,0,60,2,0.4,,0,1,397,0.921,1
Buy,Unknown,0.3,0,1284826.0,0.8565506666666667,1,1,1,1,100,4,0.8,,1,0,398,0.92,1
Rent,Tunis,1.0,1,697.0,0.1394,1,1,1,1,100,4,0.8,1.0,1,0,399,0.92,1
Buy,Non précisée,0.2,0,267168.0,0.178112,1,1,1,1,100,4,0.8,,1,1,400,0.92,1
Buy,Bizerte,0.75,1,769027.0,0.5126846666666667,1,1,1,0,60,3,0.6,,1,0,401,0.92,0
Rent,Non précisée,0.2,0,2871.0,0.5742,1,1,1,1,100,1,0.2,,0,0,402,0.92,0
Rent,Unknown,0.3,0,1386.0,0.2772,1,1,1,1,100,4,0.8,1.0,1,0,403,0.919,1
Buy,Nabeul,0.78,1,1272233.0,0.8481553333333334,1,1,1,1,100,5,1.0,,1,1,404,0.919,1
Rent,Hammamet,0.82,1,4582.0,0.9164,1,1,1,0,60,0,0.0,,0,0,405,0.919,1
Rent,Unknown,0.3,0,808.0,0.1616,1,1,1,1,100,0,0.0,1.0,1,0,406,0.919,0
Buy,Non précisée,0.2,0,865554.0,0.577036,1,1,1,1,100,2,0.4,,1,0,407,0.919,0
Rent,Hammamet,0.82,1,2861.0,0.5722,1,1,0,1,70,1,0.2,1.0,1,1,408,0.918,1
Buy,Unknown,0.3,0,1408183.0,0.9387886666666667,1,1,1,1,100,1,0.2,,1,0,409,0.918,1
Rent,La Marsa,0.95,1,910.0,0.182,1,1,1,1,100,3,0.6,,0,1,410,0.918,1
Rent,Sousse,0.9,1,2389.0,0.4778,1,0,1,1,70,0,0.0,,0,1,411,0.918,1
Buy,Unknown,0.3,0,1438084.0,0.9587226666666666,1,1,1,1,100,0,0.0,,1,1,412,0.918,0
Buy,Sousse,0.9,1,1109356.0,0.7395706666666667,1,1,1,1,100,2,0.4,,0,0,413,0.917,1
Rent,Nabeul,0.78,1,2089.0,0.4178,1,1,1,1,100,4,0.8,1.0,1,0,414,0.917,1
Buy,Unknown,0.3,0,554046.0,0.369364,1,1,1,1,100,0,0.0,,1,1,415,0.917,0
Rent,Sfax,0.85,1,4725.0,0.945,1,1,0,1,70,2,0.4,1.0,1,1,416,0.917,1
Buy,Bizerte,0.75,1,453727.0,0.3024846666666667,1,1,0,0,30,4,0.8,,1,0,417,0.917,1
Buy,Monastir,0.8,1,497060.0,0.33137333333333335,1,1,1,0,60,4,0.8,,1,0,418,0.916,1
Rent,Unknown,0.3,0,890.0,0.178,1,1,1,1,100,2,0.4,,0,0,419,0.916,1
Buy,Sousse,0.9,1,1220387.0,0.8135913333333333,1,1,1,1,100,3,0.6,,1,0,420,0.916,1
Rent,Hammamet,0.82,1,3490.0,0.698,1,1,1,1,100,4,0.8,,0,0,421,0.916,1
Buy,Non précisée,0.2,0,800151.0,0.533434,1,1,1,1,100,2,0.4,,1,1,422,0.916,1
Rent,Hammamet,0.82,1,552.0,0.1104,1,1,1,0,60,3,0.6,1.0,1,1,423,0.915,1
Buy,Bizerte,0.75,1,1408829.0,0.9392193333333333,1,1,1,1,100,4,0.8,,0,0,424,0.915,1
Buy,Ben Arous,0.83,1,1176489.0,0.784326,1,1,0,1,70,5,1.0,,1,1,425,0.915,1
Buy,Hammamet,0.82,1,1124900.0,0.7499333333333333,1,1,1,1,100,2,0.4,,0,0,426,0.915,1
Buy,Ariana,0.88,1,1202730.0,0.80182,1,1,1,1,100,1,0.2,,1,1,427,0.915,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,1,0.2,1.0,1,0,428,0.914,1
Rent,Non précisée,0.2,0,4933.0,0.9866,1,1,1,1,100,1,0.2,,0,0,429,0.914,1
Buy,Non précisée,0.2,0,964618.0,0.6430786666666667,1,1,1,1,100,2,0.4,,1,1,430,0.914,0
Rent,Nabeul,0.78,1,4289.0,0.8578,1,1,1,1,100,2,0.4,0.0,1,1,431,0.914,1
Buy,Bizerte,0.75,1,1364115.0,0.90941,1,1,0,0,30,4,0.8,,1,1,432,0.914,1
Rent,Ben Arous,0.83,1,600.0,0.12,1,1,1,1,100,3,0.6,0.0,1,1,433,0.913,1
Buy,Ben Arous,0.83,1,660269.0,0.4401793333333333,1,1,1,0,60,2,0.4,,1,0,434,0.913,1
Buy,Ben Arous,0.83,1,1128222.0,0.752148,1,1,1,1,100,4,0.8,,1,0,435,0.913,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,1,0.2,,0,0,436,0.913,1
Rent,Hammamet,0.82,1,4024.0,0.8048,1,1,0,1,70,0,0.0,1.0,1,1,437,0.913,1
Rent,Ben Arous,0.83,1,1724.0,0.3448,1,1,1,1,100,0,0.0,0.0,1,0,438,0.912,0
Rent,Nabeul,0.78,1,3126.0,0.6252,1,1,1,1,100,4,0.8,1.0,1,0,439,0.912,1
Buy,Ariana,0.88,1,493583.0,0.3290553333333333,1,1,1,1,100,0,0.0,,1,1,440,0.912,0
Rent,Non précisée,0.2,0,,,0,1,1,1,100,5,1.0,0.0,1,0,441,0.912,1
Buy,Ben Arous,0.83,1,332536.0,0.22169066666666667,1,1,0,1,70,0,0.0,,0,0,442,0.912,0
Rent,Ben Arous,0.83,1,452.0,0.0904,1,1,1,1,100,0,0.0,,0,0,443,0.911,0
Rent,La Marsa,0.95,1,3665.0,0.733,1,1,1,1,100,1,0.2,1.0,1,0,444,0.911,1
Rent,La Marsa,0.95,1,863.0,0.1726,1,1,1,0,60,1,0.2,1.0,1,0,445,0.911,0
Rent,Sousse,0.9,1,1753.0,0.3506,1,1,1,0,60,4,0.8,0.0,1,1,446,0.911,1
Buy,Ben Arous,0.83,1,52517.0,0.03501133333333333,1,1,1,1,100,4,0.8,,1,0,447,0.911,1
Rent,Monastir,0.8,1,4249.0,0.8498,1,1,1,1,100,5,1.0,1.0,1,1,448,0.91,1
Buy,Hammamet,0.82,1,,,0,1,1,1,100,2,0.4,,1,1,449,0.91,1
Rent,Bizerte,0.75,1,358.0,0.0716,1,1,1,0,60,5,1.0,,0,1,450,0.91,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,4,0.8,0.0,1,1,451,0.91,1
Rent,Monastir,0.8,1,4867.0,0.9734,1,1,1,1,100,2,0.4,1.0,1,0,452,0.91,1
Rent,Non précisée,0.2,0,,,0,1,1,1,100,5,1.0,0.0,1,1,453,0.909,1
Rent,Nabeul,0.78,1,726.0,0.1452,1,1,1,0,60,0,0.0,1.0,1,0,454,0.909,0
Rent,Sfax,0.85,1,,,0,1,0,0,30,3,0.6,1.0,1,0,455,0.909,1
Rent,Non précisée,0.2,0,770.0,0.154,1,1,1,1,100,3,0.6,,0,0,456,0.909,0
Rent,Monastir,0.8,1,,,0,1,1,1,100,1,0.2,0.0,1,0,457,0.909,0
Buy,Sousse,0.9,1,,,0,1,1,1,100,3,0.6,,1,1,458,0.908,1
Buy,Non précisée,0.2,0,239091.0,0.159394,1,1,1,1,100,4,0.8,,1,1,459,0.908,1
Buy,Ben Arous,0.83,1,1003698.0,0.669132,1,1,1,1,100,3,0.6,,1,1,460,0.908,1
Buy,Ariana,0.88,1,295385.0,0.19692333333333334,1,1,1,1,100,4,0.8,,0,1,461,0.908,1
Rent,Ben Arous,0.83,1,2292.0,0.4584,1,1,1,1,100,3,0.6,1.0,1,1,462,0.908,1
Buy,Bizerte,0.75,1,,,0,1,1,1,100,1,0.2,,1,1,463,0.907,1
Rent,Ariana,0.88,1,2457.0,0.4914,1,1,0,1,70,2,0.4,,0,0,464,0.907,1
Rent,Nabeul,0.78,1,4999.0,0.9998,1,1,1,1,100,1,0.2,0.0,1,0,465,0.907,1
Buy,Bizerte,0.75,1,475232.0,0.31682133333333334,1,1,1,1,100,0,0.0,,0,0,466,0.907,0
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,2,0.4,1.0,1,1,467,0.907,1
Rent,La Marsa,0.95,1,4487.0,0.8974,1,1,1,1,100,0,0.0,1.0,1,1,468,0.906,1
Buy,Ariana,0.88,1,1489356.0,0.992904,1,1,1,0,60,4,0.8,,1,0,469,0.906,1
Buy,Tunis,1.0,1,845718.0,0.563812,1,1,1,1,100,2,0.4,,0,1,470,0.906,1
Buy,Bizerte,0.75,1,1335730.0,0.8904866666666666,1,1,1,1,100,3,0.6,,1,1,471,0.906,1
Rent,Hammamet,0.82,1,1773.0,0.3546,1,1,1,1,100,0,0.0,1.0,1,1,472,0.906,0
Rent,Hammamet,0.82,1,1525.0,0.305,1,1,0,1,70,1,0.2,1.0,1,1,473,0.905,1
Rent,La Marsa,0.95,1,4905.0,0.981,1,1,0,0,30,1,0.2,,0,1,474,0.905,1
Rent,Unknown,0.3,0,,,0,1,1,1,100,4,0.8,0.0,1,0,475,0.905,1
Rent,Sfax,0.85,1,1929.0,0.3858,1,1,1,1,100,2,0.4,1.0,1,1,476,0.905,1
Rent,Sfax,0.85,1,2647.0,0.5294,1,1,1,1,100,5,1.0,0.0,1,0,477,0.905,1
Rent,Sfax,0.85,1,,,0,1,1,1,100,5,1.0,,0,0,478,0.904,1
Rent,Bizerte,0.75,1,3275.0,0.655,1,1,1,1,100,1,0.2,,0,0,479,0.904,1
Buy,Non précisée,0.2,0,577742.0,0.38516133333333336,1,1,1,0,60,1,0.2,,1,0,480,0.904,0
Buy,La Marsa,0.95,1,105291.0,0.070194,1,1,1,1,100,0,0.0,,0,0,481,0.904,0
Buy,Unknown,0.3,0,867566.0,0.5783773333333333,1,1,1,1,100,5,1.0,,0,1,482,0.904,1
Buy,Tunis,1.0,1,,,0,1,1,1,100,3,0.6,,1,1,483,0.903,1
Rent,Ariana,0.88,1,4717.0,0.9434,1,1,1,1,100,5,1.0,1.0,1,0,484,0.903,1
Rent,Nabeul,0.78,1,2160.0,0.432,1,1,1,1,100,2,0.4,,0,0,485,0.903,1
Buy,Ariana,0.88,1,335842.0,0.22389466666666666,1,1,1,0,60,3,0.6,,1,1,486,0.903,0
Rent,Tunis,1.0,1,2699.0,0.5398,1,1,1,1,100,1,0.2,1.0,1,1,487,0.903,1
Buy,Sousse,0.9,1,1404740.0,0.9364933333333333,1,1,1,1,100,3,0.6,,1,1,488,0.902,1
Rent,Bizerte,0.75,1,4657.0,0.9314,1,1,1,1,100,1,0.2,,0,0,489,0.902,1
Rent,Ben Arous,0.83,1,4330.0,0.866,1,1,0,0,30,4,0.8,,0,0,490,0.902,1
Rent,Bizerte,0.75,1,,,0,1,0,0,30,0,0.0,0.0,1,1,491,0.902,0
Rent,Nabeul,0.78,1,559.0,0.1118,1,1,1,1,100,0,0.0,,0,1,492,0.902,1
Buy,Ariana,0.88,1,453056.0,0.3020373333333333,1,1,1,1,100,0,0.0,,0,0,493,0.901,0
Buy,Hammamet,0.82,1,978956.0,0.6526373333333333,1,1,1,0,60,5,1.0,,1,1,494,0.901,1
Buy,La Marsa,0.95,1,704540.0,0.46969333333333335,1,1,1,1,100,5,1.0,,1,1,495,0.901,1
Buy,Bizerte,0.75,1,676656.0,0.451104,1,1,1,1,100,1,0.2,,1,0,496,0.901,1
